u:�rea 1000\01-CVA1001\MOTOR CVA 1001\01-MOT-LOA-HOR;ch1;n:4095;d:0,400000005960464;eu:g;25/05/2022 09:34:33;s:
t[s];Y[g];
83,2000012397766;0,497932910919189;0;
83,6000012457371;0,147902593016624;0;
84,0000012516975;-0,0934726595878601;0;
84,400001257658;-0,0132171763107181;0;
84,8000012636185;0,164435774087906;0;
85,2000012695789;0,217820644378662;0;
85,6000012755394;0,0716701522469521;0;
86,0000012814999;-0,114619553089142;0;
86,4000012874603;0,0602022893726826;0;
86,8000012934208;0,218659266829491;0;
87,2000012993813;0,0266669392585754;0;
87,6000013053417;-0,0602796673774719;0;
88,0000013113022;-0,0344720855355263;0;
88,4000013172626;-0,146962001919746;0;
88,8000013232231;-0,251605898141861;0;
89,2000013291836;-0,100577726960182;0;
89,600001335144;0,234905630350113;0;
90,0000013411045;0,254937052726746;0;
90,400001347065;-0,151015982031822;0;
90,8000013530254;-0,337765157222748;0;
91,2000013589859;0,308575361967087;0;
91,6000013649464;1,30732214450836;0;
92,0000013709068;1,33710324764252;0;
92,4000013768673;0,374056041240692;0;
92,8000013828278;-0,176458656787872;0;
93,2000013887882;0,0635464861989021;0;
93,6000013947487;0,169035062193871;0;
94,0000014007092;-0,134560823440552;0;
94,4000014066696;-0,252810627222061;0;
94,8000014126301;-0,0576445423066616;0;
95,2000014185905;0,135607227683067;0;
95,600001424551;0,144229575991631;0;
96,0000014305115;-0,0943210944533348;0;
96,4000014364719;-0,237991139292717;0;
96,8000014424324;0,00894042570143938;0;
97,2000014483929;0,211133554577827;0;
97,6000014543533;0,0459652952849865;0;
98,0000014603138;-0,133574560284615;0;
98,4000014662743;-0,0857486575841904;0;
98,8000014722347;0,0527746491134167;0;
99,2000014781952;0,129061296582222;0;
99,6000014841557;-0,0526864938437939;0;
100,000001490116;-0,424989372491837;0;
100,400001496077;-0,472151756286621;0;
100,800001502037;-0,0543048642575741;0;
101,200001507998;0,255349665880203;0;
101,600001513958;0,0466362945735455;0;
102,000001519918;-0,173551619052887;0;
102,400001525879;0,0791237130761147;0;
102,800001531839;0,225957468152046;0;
103,2000015378;-0,204561829566956;0;
103,60000154376;-0,695319175720215;0;
104,000001549721;-0,556000769138336;0;
104,400001555681;0,0521076321601868;0;
104,800001561642;0,195641294121742;0;
105,200001567602;-0,225660070776939;0;
105,600001573563;-0,476709932088852;0;
106,000001579523;-0,297950983047485;0;
106,400001585484;0,152610436081886;0;
106,800001591444;0,293562591075897;0;
107,200001597404;-0,193012416362762;0;
107,600001603365;-0,559685528278351;0;
108,000001609325;-0,218401074409485;0;
108,400001615286;0,447908401489258;0;
108,800001621246;0,65882021188736;0;
109,200001627207;0,162863180041313;0;
109,600001633167;-0,450935930013657;0;
110,000001639128;-0,483393251895905;0;
110,400001645088;0,106794312596321;0;
110,800001651049;0,539571046829224;0;
111,200001657009;0,335224330425262;0;
111,60000166297;-0,120606079697609;0;
112,00000166893;-0,382846504449844;0;
112,400001674891;-0,160020738840103;0;
112,800001680851;0,297860085964203;0;
113,200001686811;0,44518455862999;0;
113,600001692772;0,226235032081604;0;
114,000001698732;-0,219637915492058;0;
114,400001704693;-0,432450860738754;0;
114,800001710653;-0,169437944889069;0;
115,200001716614;0,0945514664053917;0;
115,600001722574;0,138939544558525;0;
116,000001728535;-0,0635478347539902;0;
116,400001734495;-0,396154373884201;0;
116,800001740456;-0,463020473718643;0;
117,200001746416;-0,17086598277092;0;
117,600001752377;0,249950274825096;0;
118,000001758337;0,293879359960556;0;
118,400001764297;-0,0638479441404343;0;
118,800001770258;-0,179107472300529;0;
119,200001776218;-0,0465135537087917;0;
119,600001782179;-0,049670722335577;0;
120,000001788139;-0,215120434761047;0;
120,4000017941;-0,39273265004158;0;
120,80000180006;-0,328020632266998;0;
121,200001806021;0,0101449768990278;0;
121,600001811981;0,191486105322838;0;
122,000001817942;-0,101029969751835;0;
122,400001823902;-0,390025675296783;0;
122,800001829863;-0,183116242289543;0;
123,200001835823;0,257285565137863;0;
123,600001841784;0,49420839548111;0;
124,000001847744;0,169212311506271;0;
124,400001853704;-0,382000058889389;0;
124,800001859665;-0,437181383371353;0;
125,200001865625;-0,211426421999931;0;
125,600001871586;0,0190692748874426;0;
126,000001877546;0,147478401660919;0;
126,400001883507;-0,112985275685787;0;
126,800001889467;-0,379078805446625;0;
127,200001895428;-0,355417996644974;0;
127,600001901388;-0,131181046366692;0;
128,000001907349;0,220809563994408;0;
128,400001913309;0,308655619621277;0;
128,80000191927;0,143436893820763;0;
129,20000192523;-0,0268834326416254;0;
129,60000193119;-0,195002064108849;0;
130,000001937151;-0,180179372429848;0;
130,400001943111;-0,0849933549761772;0;
130,800001949072;-0,0521231777966022;0;
131,200001955032;0,0455370657145977;0;
131,600001960993;0,0997373089194298;0;
132,000001966953;0,0206299927085638;0;
132,400001972914;-0,114457152783871;0;
