date,date_str,sensor_type,amplitude_primary,amplitude_secondary,machine,filename,amplitude_max,amplitude_avg
2020-10-20,20/10/2020,V,0.32,0.0,Brazilian_Equipment,Dataset.txt,0.32,0.16
2020-10-20,20/10/2020,V,7.07,28.1,Brazilian_Equipment,Dataset.txt,28.1,17.585
2020-10-20,20/10/2020,V,1.36,0.0,Brazilian_Equipment,Dataset.txt,1.36,0.68
2020-10-20,20/10/2020,E,0.0,1.63,Brazilian_Equipment,Dataset.txt,1.63,0.815
2020-10-20,20/10/2020,V,0.47,1.52,Brazilian_Equipment,Dataset.txt,1.52,0.995
2020-10-20,20/10/2020,V,0.73,0.0,Brazilian_Equipment,Dataset.txt,0.73,0.365
2020-10-20,20/10/2020,V,1.65,0.0,Brazilian_Equipment,Dataset.txt,1.65,0.825
2020-10-20,20/10/2020,E,0.0,0.33,Brazilian_Equipment,Dataset.txt,0.33,0.165
2020-10-20,20/10/2020,V,1.26,4.76,Brazilian_Equipment,Dataset.txt,4.76,3.01
2020-10-20,20/10/2020,V,2.06,0.0,Brazilian_Equipment,Dataset.txt,2.06,1.03
2020-10-20,20/10/2020,V,1.45,5.09,Brazilian_Equipment,Dataset.txt,5.09,3.27
2020-10-20,20/10/2020,V,1.55,0.0,Brazilian_Equipment,Dataset.txt,1.55,0.775
2020-10-20,20/10/2020,V,5.55,20.86,Brazilian_Equipment,Dataset.txt,20.86,13.205
2020-10-20,20/10/2020,V,0.82,3.45,Brazilian_Equipment,Dataset.txt,3.45,2.1350000000000002
2020-10-20,20/10/2020,V,1.44,0.0,Brazilian_Equipment,Dataset.txt,1.44,0.72
2020-10-20,20/10/2020,V,2.12,0.0,Brazilian_Equipment,Dataset.txt,2.12,1.06
2020-10-20,20/10/2020,V,0.31,2.5,Brazilian_Equipment,Dataset.txt,2.5,1.405
2020-10-20,20/10/2020,V,3.29,0.0,Brazilian_Equipment,Dataset.txt,3.29,1.645
2020-10-20,20/10/2020,E,0.0,0.18,Brazilian_Equipment,Dataset.txt,0.18,0.09
2020-10-20,20/10/2020,V,2.28,0.0,Brazilian_Equipment,Dataset.txt,2.28,1.14
2020-10-20,20/10/2020,V,0.66,0.0,Brazilian_Equipment,Dataset.txt,0.66,0.33
2020-10-20,20/10/2020,V,1.13,0.0,Brazilian_Equipment,Dataset.txt,1.13,0.565
2020-10-20,20/10/2020,V,2.79,0.0,Brazilian_Equipment,Dataset.txt,2.79,1.395
2020-10-20,20/10/2020,V,5.04,17.78,Brazilian_Equipment,Dataset.txt,17.78,11.41
2020-10-20,20/10/2020,V,3.43,16.87,Brazilian_Equipment,Dataset.txt,16.87,10.15
2020-10-20,20/10/2020,V,5.33,0.0,Brazilian_Equipment,Dataset.txt,5.33,2.665
2020-10-20,20/10/2020,V,1.09,0.0,Brazilian_Equipment,Dataset.txt,1.09,0.545
2020-10-20,20/10/2020,V,1.11,4.19,Brazilian_Equipment,Dataset.txt,4.19,2.6500000000000004
2020-10-20,20/10/2020,V,1.06,0.0,Brazilian_Equipment,Dataset.txt,1.06,0.53
2020-10-20,20/10/2020,V,9.99,36.2,Brazilian_Equipment,Dataset.txt,36.2,23.095000000000002
2020-10-20,20/10/2020,V,1.22,5.96,Brazilian_Equipment,Dataset.txt,5.96,3.59
2020-10-20,20/10/2020,V,6.59,18.48,Brazilian_Equipment,Dataset.txt,18.48,12.535
2020-10-20,20/10/2020,V,1.32,0.0,Brazilian_Equipment,Dataset.txt,1.32,0.66
2020-10-20,20/10/2020,V,2.81,10.59,Brazilian_Equipment,Dataset.txt,10.59,6.7
2020-10-20,20/10/2020,E,0.0,1.34,Brazilian_Equipment,Dataset.txt,1.34,0.67
2020-10-20,20/10/2020,V,5.16,0.0,Brazilian_Equipment,Dataset.txt,5.16,2.58
2020-10-20,20/10/2020,V,0.73,0.0,Brazilian_Equipment,Dataset.txt,0.73,0.365
2020-10-20,20/10/2020,E,0.0,0.47,Brazilian_Equipment,Dataset.txt,0.47,0.235
2020-10-20,20/10/2020,E,0.0,1.17,Brazilian_Equipment,Dataset.txt,1.17,0.585
2020-10-20,20/10/2020,V,3.44,12.49,Brazilian_Equipment,Dataset.txt,12.49,7.965
2020-10-20,20/10/2020,V,4.44,15.22,Brazilian_Equipment,Dataset.txt,15.22,9.83
2020-10-20,20/10/2020,V,5.03,0.0,Brazilian_Equipment,Dataset.txt,5.03,2.515
2020-10-20,20/10/2020,V,3.13,10.07,Brazilian_Equipment,Dataset.txt,10.07,6.6
2020-10-20,20/10/2020,V,27.07,99.75,Brazilian_Equipment,Dataset.txt,99.75,63.41
2020-10-20,20/10/2020,V,1.65,0.0,Brazilian_Equipment,Dataset.txt,1.65,0.825
2020-10-20,20/10/2020,E,0.0,0.6,Brazilian_Equipment,Dataset.txt,0.6,0.3
2020-10-20,20/10/2020,V,3.04,0.0,Brazilian_Equipment,Dataset.txt,3.04,1.52
2020-10-20,20/10/2020,V,0.96,0.0,Brazilian_Equipment,Dataset.txt,0.96,0.48
2020-10-20,20/10/2020,V,2.66,0.0,Brazilian_Equipment,Dataset.txt,2.66,1.33
2020-10-20,20/10/2020,E,0.0,0.32,Brazilian_Equipment,Dataset.txt,0.32,0.16
2020-10-20,20/10/2020,V,1.59,7.61,Brazilian_Equipment,Dataset.txt,7.61,4.6000000000000005
2020-10-20,20/10/2020,E,0.0,8.32,Brazilian_Equipment,Dataset.txt,8.32,4.16
2020-10-20,20/10/2020,V,5.27,0.0,Brazilian_Equipment,Dataset.txt,5.27,2.635
2020-10-20,20/10/2020,V,11.77,57.52,Brazilian_Equipment,Dataset.txt,57.52,34.645
2020-10-20,20/10/2020,V,4.29,0.0,Brazilian_Equipment,Dataset.txt,4.29,2.145
2020-10-20,20/10/2020,V,12.64,36.61,Brazilian_Equipment,Dataset.txt,36.61,24.625
2020-10-20,20/10/2020,V,2.22,7.67,Brazilian_Equipment,Dataset.txt,7.67,4.945
2020-10-20,20/10/2020,V,5.68,0.0,Brazilian_Equipment,Dataset.txt,5.68,2.84
2020-10-20,20/10/2020,V,5.28,31.06,Brazilian_Equipment,Dataset.txt,31.06,18.169999999999998
2020-10-20,20/10/2020,V,1.86,0.0,Brazilian_Equipment,Dataset.txt,1.86,0.93
2020-10-20,20/10/2020,V,2.94,0.0,Brazilian_Equipment,Dataset.txt,2.94,1.47
2020-10-20,20/10/2020,E,0.0,0.45,Brazilian_Equipment,Dataset.txt,0.45,0.225
2020-10-20,20/10/2020,E,0.0,2.64,Brazilian_Equipment,Dataset.txt,2.64,1.32
2020-10-20,20/10/2020,V,1.51,0.0,Brazilian_Equipment,Dataset.txt,1.51,0.755
2020-10-20,20/10/2020,V,0.56,0.0,Brazilian_Equipment,Dataset.txt,0.56,0.28
2020-10-20,20/10/2020,V,1.48,5.69,Brazilian_Equipment,Dataset.txt,5.69,3.585
2020-10-20,20/10/2020,V,4.2,27.88,Brazilian_Equipment,Dataset.txt,27.88,16.04
2020-10-20,20/10/2020,V,3.42,11.18,Brazilian_Equipment,Dataset.txt,11.18,7.3
2020-10-20,20/10/2020,V,2.69,0.0,Brazilian_Equipment,Dataset.txt,2.69,1.345
2020-10-20,20/10/2020,V,10.13,72.81,Brazilian_Equipment,Dataset.txt,72.81,41.47
2020-10-20,20/10/2020,V,1.4,0.0,Brazilian_Equipment,Dataset.txt,1.4,0.7
2020-10-20,20/10/2020,V,6.98,34.57,Brazilian_Equipment,Dataset.txt,34.57,20.775
2020-10-20,20/10/2020,V,2.12,0.0,Brazilian_Equipment,Dataset.txt,2.12,1.06
2020-10-20,20/10/2020,V,2.67,0.0,Brazilian_Equipment,Dataset.txt,2.67,1.335
2020-10-20,20/10/2020,V,6.68,27.64,Brazilian_Equipment,Dataset.txt,27.64,17.16
2020-10-20,20/10/2020,V,0.4,0.0,Brazilian_Equipment,Dataset.txt,0.4,0.2
2020-10-20,20/10/2020,V,2.52,19.78,Brazilian_Equipment,Dataset.txt,19.78,11.15
2020-10-20,20/10/2020,V,1.1,0.0,Brazilian_Equipment,Dataset.txt,1.1,0.55
2020-10-20,20/10/2020,E,0.0,1.7,Brazilian_Equipment,Dataset.txt,1.7,0.85
2020-10-20,20/10/2020,E,0.0,1.31,Brazilian_Equipment,Dataset.txt,1.31,0.655
2020-10-20,20/10/2020,V,1.68,0.0,Brazilian_Equipment,Dataset.txt,1.68,0.84
2020-10-20,20/10/2020,V,1.55,0.0,Brazilian_Equipment,Dataset.txt,1.55,0.775
2020-10-20,20/10/2020,V,1.85,10.97,Brazilian_Equipment,Dataset.txt,10.97,6.41
2020-10-20,20/10/2020,V,2.82,0.0,Brazilian_Equipment,Dataset.txt,2.82,1.41
2020-10-20,20/10/2020,V,17.89,54.35,Brazilian_Equipment,Dataset.txt,54.35,36.120000000000005
2020-10-20,20/10/2020,V,7.74,27.61,Brazilian_Equipment,Dataset.txt,27.61,17.675
2020-10-20,20/10/2020,V,6.23,26.84,Brazilian_Equipment,Dataset.txt,26.84,16.535
2020-10-20,20/10/2020,V,0.88,0.0,Brazilian_Equipment,Dataset.txt,0.88,0.44
2020-10-20,20/10/2020,V,1.61,9.49,Brazilian_Equipment,Dataset.txt,9.49,5.55
2020-10-20,20/10/2020,V,0.62,0.0,Brazilian_Equipment,Dataset.txt,0.62,0.31
2020-10-20,20/10/2020,E,0.0,0.33,Brazilian_Equipment,Dataset.txt,0.33,0.165
2020-10-20,20/10/2020,V,1.21,7.13,Brazilian_Equipment,Dataset.txt,7.13,4.17
2020-10-20,20/10/2020,V,3.69,0.0,Brazilian_Equipment,Dataset.txt,3.69,1.845
2020-10-20,20/10/2020,V,4.24,0.0,Brazilian_Equipment,Dataset.txt,4.24,2.12
2020-10-20,20/10/2020,V,11.96,40.92,Brazilian_Equipment,Dataset.txt,40.92,26.44
2020-10-20,20/10/2020,V,1.0,0.0,Brazilian_Equipment,Dataset.txt,1.0,0.5
2020-10-20,20/10/2020,V,3.4,0.0,Brazilian_Equipment,Dataset.txt,3.4,1.7
2020-10-20,20/10/2020,V,1.28,9.04,Brazilian_Equipment,Dataset.txt,9.04,5.159999999999999
2020-10-20,20/10/2020,V,0.56,1.98,Brazilian_Equipment,Dataset.txt,1.98,1.27
2020-10-20,20/10/2020,V,6.15,16.05,Brazilian_Equipment,Dataset.txt,16.05,11.100000000000001
2020-10-20,20/10/2020,E,0.0,3.71,Brazilian_Equipment,Dataset.txt,3.71,1.855
2020-10-20,20/10/2020,V,5.14,15.65,Brazilian_Equipment,Dataset.txt,15.65,10.395
2020-10-20,20/10/2020,V,1.38,0.0,Brazilian_Equipment,Dataset.txt,1.38,0.69
2020-10-20,20/10/2020,V,0.21,1.08,Brazilian_Equipment,Dataset.txt,1.08,0.645
2020-10-20,20/10/2020,V,2.72,10.95,Brazilian_Equipment,Dataset.txt,10.95,6.835
2020-10-20,20/10/2020,V,17.15,53.36,Brazilian_Equipment,Dataset.txt,53.36,35.254999999999995
2020-10-20,20/10/2020,V,0.5,0.0,Brazilian_Equipment,Dataset.txt,0.5,0.25
2020-10-20,20/10/2020,V,2.96,0.0,Brazilian_Equipment,Dataset.txt,2.96,1.48
2020-10-20,20/10/2020,V,1.92,6.85,Brazilian_Equipment,Dataset.txt,6.85,4.385
2020-10-20,20/10/2020,E,0.0,0.07,Brazilian_Equipment,Dataset.txt,0.07,0.035
2020-10-20,20/10/2020,V,0.25,0.84,Brazilian_Equipment,Dataset.txt,0.84,0.5449999999999999
2020-10-20,20/10/2020,V,5.76,21.95,Brazilian_Equipment,Dataset.txt,21.95,13.855
2020-10-20,20/10/2020,V,1.52,0.0,Brazilian_Equipment,Dataset.txt,1.52,0.76
2020-10-20,20/10/2020,V,3.06,0.0,Brazilian_Equipment,Dataset.txt,3.06,1.53
2020-10-20,20/10/2020,V,0.55,0.0,Brazilian_Equipment,Dataset.txt,0.55,0.275
2020-10-20,20/10/2020,V,10.98,0.0,Brazilian_Equipment,Dataset.txt,10.98,5.49
2020-10-20,20/10/2020,V,0.27,1.97,Brazilian_Equipment,Dataset.txt,1.97,1.12
2020-10-20,20/10/2020,E,0.0,1.99,Brazilian_Equipment,Dataset.txt,1.99,0.995
2020-10-20,20/10/2020,V,0.35,0.0,Brazilian_Equipment,Dataset.txt,0.35,0.175
2020-10-20,20/10/2020,E,0.0,0.06,Brazilian_Equipment,Dataset.txt,0.06,0.03
2020-10-20,20/10/2020,V,1.0,0.0,Brazilian_Equipment,Dataset.txt,1.0,0.5
2020-10-20,20/10/2020,E,0.0,1.93,Brazilian_Equipment,Dataset.txt,1.93,0.965
2020-10-20,20/10/2020,V,0.33,3.57,Brazilian_Equipment,Dataset.txt,3.57,1.95
2020-10-20,20/10/2020,V,0.46,0.0,Brazilian_Equipment,Dataset.txt,0.46,0.23
2020-10-20,20/10/2020,V,12.7,42.79,Brazilian_Equipment,Dataset.txt,42.79,27.744999999999997
2020-10-20,20/10/2020,V,0.41,1.61,Brazilian_Equipment,Dataset.txt,1.61,1.01
2020-10-20,20/10/2020,V,5.25,20.98,Brazilian_Equipment,Dataset.txt,20.98,13.115
2020-10-20,20/10/2020,V,2.4,7.33,Brazilian_Equipment,Dataset.txt,7.33,4.865
2020-10-20,20/10/2020,V,0.86,0.0,Brazilian_Equipment,Dataset.txt,0.86,0.43
2020-10-20,20/10/2020,V,3.25,14.32,Brazilian_Equipment,Dataset.txt,14.32,8.785
2020-10-20,20/10/2020,V,6.68,0.0,Brazilian_Equipment,Dataset.txt,6.68,3.34
2020-10-20,20/10/2020,V,10.99,57.41,Brazilian_Equipment,Dataset.txt,57.41,34.199999999999996
2020-10-20,20/10/2020,V,3.38,0.0,Brazilian_Equipment,Dataset.txt,3.38,1.69
2020-10-20,20/10/2020,V,0.97,3.7,Brazilian_Equipment,Dataset.txt,3.7,2.335
2020-10-20,20/10/2020,V,2.21,0.0,Brazilian_Equipment,Dataset.txt,2.21,1.105
2020-10-20,20/10/2020,E,0.0,0.24,Brazilian_Equipment,Dataset.txt,0.24,0.12
2020-10-20,20/10/2020,V,3.06,0.0,Brazilian_Equipment,Dataset.txt,3.06,1.53
2020-10-20,20/10/2020,V,1.65,5.96,Brazilian_Equipment,Dataset.txt,5.96,3.8049999999999997
2020-10-20,20/10/2020,V,1.41,0.0,Brazilian_Equipment,Dataset.txt,1.41,0.705
2020-10-20,20/10/2020,V,1.04,3.54,Brazilian_Equipment,Dataset.txt,3.54,2.29
2020-10-20,20/10/2020,V,1.49,0.0,Brazilian_Equipment,Dataset.txt,1.49,0.745
2020-10-20,20/10/2020,V,3.5,0.0,Brazilian_Equipment,Dataset.txt,3.5,1.75
2020-10-20,20/10/2020,E,0.0,0.3,Brazilian_Equipment,Dataset.txt,0.3,0.15
2020-10-20,20/10/2020,E,0.0,0.3,Brazilian_Equipment,Dataset.txt,0.3,0.15
2020-10-20,20/10/2020,V,3.34,9.77,Brazilian_Equipment,Dataset.txt,9.77,6.555
2020-10-20,20/10/2020,E,0.0,0.8,Brazilian_Equipment,Dataset.txt,0.8,0.4
2020-10-20,20/10/2020,V,6.39,0.0,Brazilian_Equipment,Dataset.txt,6.39,3.195
2020-10-20,20/10/2020,V,2.3,0.0,Brazilian_Equipment,Dataset.txt,2.3,1.15
2020-10-20,20/10/2020,V,2.98,8.85,Brazilian_Equipment,Dataset.txt,8.85,5.915
2020-10-20,20/10/2020,V,3.46,17.35,Brazilian_Equipment,Dataset.txt,17.35,10.405000000000001
2020-10-20,20/10/2020,E,0.0,0.58,Brazilian_Equipment,Dataset.txt,0.58,0.29
2020-10-20,20/10/2020,V,0.53,2.0,Brazilian_Equipment,Dataset.txt,2.0,1.2650000000000001
2020-10-20,20/10/2020,V,3.45,14.53,Brazilian_Equipment,Dataset.txt,14.53,8.99
2020-10-20,20/10/2020,V,1.33,0.0,Brazilian_Equipment,Dataset.txt,1.33,0.665
2020-10-20,20/10/2020,V,4.41,0.0,Brazilian_Equipment,Dataset.txt,4.41,2.205
2020-10-20,20/10/2020,E,0.0,0.13,Brazilian_Equipment,Dataset.txt,0.13,0.065
2020-10-20,20/10/2020,V,2.03,6.81,Brazilian_Equipment,Dataset.txt,6.81,4.42
2020-10-20,20/10/2020,V,1.71,6.39,Brazilian_Equipment,Dataset.txt,6.39,4.05
2020-10-20,20/10/2020,V,2.8,9.03,Brazilian_Equipment,Dataset.txt,9.03,5.914999999999999
2020-10-20,20/10/2020,V,7.35,23.55,Brazilian_Equipment,Dataset.txt,23.55,15.45
2020-10-20,20/10/2020,V,0.56,2.22,Brazilian_Equipment,Dataset.txt,2.22,1.3900000000000001
2020-10-20,20/10/2020,V,4.97,0.0,Brazilian_Equipment,Dataset.txt,4.97,2.485
2020-10-20,20/10/2020,E,0.0,1.27,Brazilian_Equipment,Dataset.txt,1.27,0.635
2020-10-20,20/10/2020,V,4.43,0.0,Brazilian_Equipment,Dataset.txt,4.43,2.215
2020-10-20,20/10/2020,V,0.62,2.47,Brazilian_Equipment,Dataset.txt,2.47,1.5450000000000002
2020-10-20,20/10/2020,V,4.53,22.65,Brazilian_Equipment,Dataset.txt,22.65,13.59
2020-10-20,20/10/2020,V,2.96,12.61,Brazilian_Equipment,Dataset.txt,12.61,7.785
2020-10-20,20/10/2020,V,2.25,8.04,Brazilian_Equipment,Dataset.txt,8.04,5.145
2020-10-20,20/10/2020,V,4.64,19.39,Brazilian_Equipment,Dataset.txt,19.39,12.015
2020-10-20,20/10/2020,V,1.39,0.0,Brazilian_Equipment,Dataset.txt,1.39,0.695
2020-10-20,20/10/2020,V,4.77,0.0,Brazilian_Equipment,Dataset.txt,4.77,2.385
2020-10-20,20/10/2020,V,0.87,0.0,Brazilian_Equipment,Dataset.txt,0.87,0.435
2020-10-20,20/10/2020,E,0.0,0.43,Brazilian_Equipment,Dataset.txt,0.43,0.215
2020-10-20,20/10/2020,V,4.92,0.0,Brazilian_Equipment,Dataset.txt,4.92,2.46
2020-10-20,20/10/2020,V,1.5,0.0,Brazilian_Equipment,Dataset.txt,1.5,0.75
2020-10-20,20/10/2020,V,11.26,38.78,Brazilian_Equipment,Dataset.txt,38.78,25.02
2020-10-20,20/10/2020,E,0.0,0.62,Brazilian_Equipment,Dataset.txt,0.62,0.31
2020-10-20,20/10/2020,V,2.42,0.0,Brazilian_Equipment,Dataset.txt,2.42,1.21
2020-10-20,20/10/2020,V,1.82,5.58,Brazilian_Equipment,Dataset.txt,5.58,3.7
2020-10-20,20/10/2020,V,1.0,3.37,Brazilian_Equipment,Dataset.txt,3.37,2.185
2020-10-20,20/10/2020,V,1.27,0.0,Brazilian_Equipment,Dataset.txt,1.27,0.635
2020-10-20,20/10/2020,V,6.93,39.56,Brazilian_Equipment,Dataset.txt,39.56,23.245
2020-10-20,20/10/2020,V,0.95,3.5,Brazilian_Equipment,Dataset.txt,3.5,2.225
2020-10-20,20/10/2020,V,1.96,0.0,Brazilian_Equipment,Dataset.txt,1.96,0.98
2020-10-20,20/10/2020,V,1.38,4.59,Brazilian_Equipment,Dataset.txt,4.59,2.985
2020-10-20,20/10/2020,V,0.74,3.03,Brazilian_Equipment,Dataset.txt,3.03,1.8849999999999998
2020-10-20,20/10/2020,V,1.87,0.0,Brazilian_Equipment,Dataset.txt,1.87,0.935
2020-10-20,20/10/2020,V,0.97,0.0,Brazilian_Equipment,Dataset.txt,0.97,0.485
2020-10-20,20/10/2020,V,0.62,0.0,Brazilian_Equipment,Dataset.txt,0.62,0.31
2020-10-20,20/10/2020,V,0.62,2.02,Brazilian_Equipment,Dataset.txt,2.02,1.32
2020-10-20,20/10/2020,V,5.24,18.21,Brazilian_Equipment,Dataset.txt,18.21,11.725000000000001
2020-10-20,20/10/2020,V,8.82,0.0,Brazilian_Equipment,Dataset.txt,8.82,4.41
2020-10-20,20/10/2020,V,2.61,0.0,Brazilian_Equipment,Dataset.txt,2.61,1.305
2020-10-20,20/10/2020,V,1.43,6.53,Brazilian_Equipment,Dataset.txt,6.53,3.98
2020-10-20,20/10/2020,V,0.32,1.15,Brazilian_Equipment,Dataset.txt,1.15,0.735
2020-10-20,20/10/2020,V,2.74,0.0,Brazilian_Equipment,Dataset.txt,2.74,1.37
2020-10-20,20/10/2020,V,1.64,0.0,Brazilian_Equipment,Dataset.txt,1.64,0.82
2020-10-20,20/10/2020,V,5.4,26.89,Brazilian_Equipment,Dataset.txt,26.89,16.145
2020-10-20,20/10/2020,E,0.0,0.28,Brazilian_Equipment,Dataset.txt,0.28,0.14
2020-10-20,20/10/2020,V,1.63,0.0,Brazilian_Equipment,Dataset.txt,1.63,0.815
2020-10-20,20/10/2020,V,0.72,0.0,Brazilian_Equipment,Dataset.txt,0.72,0.36
2020-10-20,20/10/2020,E,0.0,0.23,Brazilian_Equipment,Dataset.txt,0.23,0.115
2020-10-20,20/10/2020,V,1.97,7.19,Brazilian_Equipment,Dataset.txt,7.19,4.58
2020-10-20,20/10/2020,V,0.99,3.7,Brazilian_Equipment,Dataset.txt,3.7,2.345
2020-10-20,20/10/2020,V,2.48,0.0,Brazilian_Equipment,Dataset.txt,2.48,1.24
2020-10-20,20/10/2020,V,0.89,0.0,Brazilian_Equipment,Dataset.txt,0.89,0.445
2020-10-20,20/10/2020,V,1.44,5.02,Brazilian_Equipment,Dataset.txt,5.02,3.2299999999999995
2020-10-20,20/10/2020,V,8.46,33.36,Brazilian_Equipment,Dataset.txt,33.36,20.91
2020-10-20,20/10/2020,V,1.3,4.74,Brazilian_Equipment,Dataset.txt,4.74,3.02
2020-10-20,20/10/2020,V,4.61,0.0,Brazilian_Equipment,Dataset.txt,4.61,2.305
2020-10-20,20/10/2020,V,1.59,0.0,Brazilian_Equipment,Dataset.txt,1.59,0.795
2020-10-20,20/10/2020,V,1.34,4.84,Brazilian_Equipment,Dataset.txt,4.84,3.09
2020-10-20,20/10/2020,E,0.0,2.7,Brazilian_Equipment,Dataset.txt,2.7,1.35
2020-10-20,20/10/2020,V,1.59,4.89,Brazilian_Equipment,Dataset.txt,4.89,3.2399999999999998
2020-10-20,20/10/2020,E,0.0,0.13,Brazilian_Equipment,Dataset.txt,0.13,0.065
2020-10-20,20/10/2020,E,0.0,0.1,Brazilian_Equipment,Dataset.txt,0.1,0.05
2020-10-20,20/10/2020,V,1.81,0.0,Brazilian_Equipment,Dataset.txt,1.81,0.905
2020-10-20,20/10/2020,V,0.59,1.93,Brazilian_Equipment,Dataset.txt,1.93,1.26
2020-10-20,20/10/2020,V,1.1,0.0,Brazilian_Equipment,Dataset.txt,1.1,0.55
2020-10-20,20/10/2020,E,0.0,2.09,Brazilian_Equipment,Dataset.txt,2.09,1.045
2020-10-20,20/10/2020,E,0.0,1.52,Brazilian_Equipment,Dataset.txt,1.52,0.76
2020-10-20,20/10/2020,V,1.1,0.0,Brazilian_Equipment,Dataset.txt,1.1,0.55
2020-10-20,20/10/2020,V,1.68,5.12,Brazilian_Equipment,Dataset.txt,5.12,3.4
2020-10-20,20/10/2020,V,6.58,21.99,Brazilian_Equipment,Dataset.txt,21.99,14.285
2020-10-20,20/10/2020,E,0.0,0.16,Brazilian_Equipment,Dataset.txt,0.16,0.08
2020-10-20,20/10/2020,V,2.57,0.0,Brazilian_Equipment,Dataset.txt,2.57,1.285
2020-10-20,20/10/2020,V,0.67,2.61,Brazilian_Equipment,Dataset.txt,2.61,1.64
2020-10-20,20/10/2020,E,0.0,0.37,Brazilian_Equipment,Dataset.txt,0.37,0.185
2020-10-20,20/10/2020,V,4.75,0.0,Brazilian_Equipment,Dataset.txt,4.75,2.375
2020-10-20,20/10/2020,V,1.63,5.61,Brazilian_Equipment,Dataset.txt,5.61,3.62
2020-10-20,20/10/2020,V,1.5,0.0,Brazilian_Equipment,Dataset.txt,1.5,0.75
2020-10-20,20/10/2020,V,2.95,0.0,Brazilian_Equipment,Dataset.txt,2.95,1.475
2020-10-20,20/10/2020,V,6.03,0.0,Brazilian_Equipment,Dataset.txt,6.03,3.015
2020-10-20,20/10/2020,V,1.17,4.65,Brazilian_Equipment,Dataset.txt,4.65,2.91
2020-10-20,20/10/2020,V,3.02,0.0,Brazilian_Equipment,Dataset.txt,3.02,1.51
2020-10-20,20/10/2020,V,0.96,3.43,Brazilian_Equipment,Dataset.txt,3.43,2.1950000000000003
2020-10-20,20/10/2020,V,6.21,26.08,Brazilian_Equipment,Dataset.txt,26.08,16.145
2020-10-20,20/10/2020,V,0.45,1.93,Brazilian_Equipment,Dataset.txt,1.93,1.19
2020-10-20,20/10/2020,E,0.0,1.15,Brazilian_Equipment,Dataset.txt,1.15,0.575
2020-10-20,20/10/2020,V,1.48,0.0,Brazilian_Equipment,Dataset.txt,1.48,0.74
2020-10-20,20/10/2020,V,2.46,0.0,Brazilian_Equipment,Dataset.txt,2.46,1.23
2020-10-20,20/10/2020,E,0.0,1.92,Brazilian_Equipment,Dataset.txt,1.92,0.96
2020-10-20,20/10/2020,E,0.0,0.91,Brazilian_Equipment,Dataset.txt,0.91,0.455
2020-10-21,21/10/2020,V,2.24,7.84,Brazilian_Equipment,Dataset.txt,7.84,5.04
2020-10-21,21/10/2020,V,1.05,0.0,Brazilian_Equipment,Dataset.txt,1.05,0.525
2020-10-21,21/10/2020,V,3.85,0.0,Brazilian_Equipment,Dataset.txt,3.85,1.925
2020-10-21,21/10/2020,V,1.11,4.1,Brazilian_Equipment,Dataset.txt,4.1,2.605
2020-10-21,21/10/2020,V,3.44,12.24,Brazilian_Equipment,Dataset.txt,12.24,7.84
2020-10-21,21/10/2020,E,0.0,0.39,Brazilian_Equipment,Dataset.txt,0.39,0.195
2020-10-21,21/10/2020,V,8.68,0.0,Brazilian_Equipment,Dataset.txt,8.68,4.34
2020-10-21,21/10/2020,E,0.0,0.58,Brazilian_Equipment,Dataset.txt,0.58,0.29
2020-10-21,21/10/2020,E,0.0,9.96,Brazilian_Equipment,Dataset.txt,9.96,4.98
2020-10-21,21/10/2020,V,16.47,92.67,Brazilian_Equipment,Dataset.txt,92.67,54.57
2020-10-21,21/10/2020,V,0.75,0.0,Brazilian_Equipment,Dataset.txt,0.75,0.375
2020-10-21,21/10/2020,V,11.27,0.0,Brazilian_Equipment,Dataset.txt,11.27,5.635
2020-10-21,21/10/2020,V,3.34,11.56,Brazilian_Equipment,Dataset.txt,11.56,7.45
2020-10-21,21/10/2020,V,3.3,0.0,Brazilian_Equipment,Dataset.txt,3.3,1.65
2020-10-21,21/10/2020,V,2.83,9.79,Brazilian_Equipment,Dataset.txt,9.79,6.31
2020-10-21,21/10/2020,V,0.86,3.55,Brazilian_Equipment,Dataset.txt,3.55,2.205
2020-10-21,21/10/2020,V,4.82,0.0,Brazilian_Equipment,Dataset.txt,4.82,2.41
2020-10-21,21/10/2020,V,16.01,77.26,Brazilian_Equipment,Dataset.txt,77.26,46.635000000000005
2020-10-21,21/10/2020,V,0.42,0.0,Brazilian_Equipment,Dataset.txt,0.42,0.21
2020-10-21,21/10/2020,V,9.08,0.0,Brazilian_Equipment,Dataset.txt,9.08,4.54
2020-10-21,21/10/2020,V,1.36,5.0,Brazilian_Equipment,Dataset.txt,5.0,3.18
2020-10-21,21/10/2020,V,4.52,15.36,Brazilian_Equipment,Dataset.txt,15.36,9.94
2020-10-21,21/10/2020,V,4.0,0.0,Brazilian_Equipment,Dataset.txt,4.0,2.0
2020-10-21,21/10/2020,E,0.0,1.03,Brazilian_Equipment,Dataset.txt,1.03,0.515
2020-10-21,21/10/2020,V,4.82,15.92,Brazilian_Equipment,Dataset.txt,15.92,10.370000000000001
2020-10-21,21/10/2020,V,0.48,0.0,Brazilian_Equipment,Dataset.txt,0.48,0.24
2020-10-21,21/10/2020,V,0.74,0.0,Brazilian_Equipment,Dataset.txt,0.74,0.37
2020-10-21,21/10/2020,E,0.0,0.75,Brazilian_Equipment,Dataset.txt,0.75,0.375
