Maquina,Frequencia_Pico_Hz,Amplitude_Maxima_g
01-MOT-LOA-HOR.csv,-0.27863471709666016,0.0
4-RED-INT2-LOA-HOR.csv,-0.001508039001180038,0.0
3-RED-INTE1-LA-HORI.csv,-0.00043668697236211795,0.0
2-MOT-LA-HORIZ.csv,-0.0011283233682215536,0.0
4-RED-INT2-LA-HOR.csv,-0.0014427242976384987,0.0
1-MOT-LOA-AXIAL.csv,0.000573723304567795,0.0
01-MOT-LOA-VERT.csv,0.002065773918797441,0.0
4-REDU-EIXO-INTERM-HORIZO.csv,-0.00038136907774603373,0.0
3-REDUTOR-EIXO-ENTRADA-HORIZ.csv,0.0001402959490983274,0.0
3-REDU-EIXO-SAIDA-HORIZ.csv,4.389995354921906e-05,0.0
5-MANCAL-LA-VERTICAL.csv,0.004797244197831142,0.0
4-MANCAL-LOA-HORIZ.csv,-0.08639757455051393,0.0
5-MANCAL-LA-HORIZ.csv,-0.6563573041569856,0.0
5-MANCAL-LA-AXIAL.csv,-0.0017698763247066208,0.0
4-MANCAL-LOA-VERTICAL.csv,0.028215584701862306,0.0
4-MANCAL-LOA-AXIAL.csv,0.0011839013835582904,0.0
2-MOTOR-LA-VERTICAL.csv,-0.0011037634669382964,0.0
1-MOTOR-LOA-HORIZON.csv,0.06358783949033495,0.0
1-MOTOR-LOA-VERTICAL.csv,-0.0008366224961579922,0.0
2-MOTOR-LA-HORIZ.csv,-0.0029266559111228423,0.0
1-MOTOR-LOA-AXIAL.csv,-0.0005353845252958711,0.0
6-MANCAL-LOA-HORI.csv,-0.06625111453023978,0.0
5-MANCAL-LA-VERT.csv,-0.0001334703663852799,0.0
5-MANCAL-LA-HORI.csv,-0.5135627554158645,0.0
5-MANCAL-LA-AXIAL.csv,-0.0002770339779197954,0.0
6-MANCAL-LOA-AXIAL.csv,0.00022850244429555478,0.0
6-MANCAL-LOA-VERTICAL.csv,0.00033220760765356944,0.0
2-MOT-LA-VERTI.csv,0.0006095882154215614,0.0
01-MOT-LOA-HOR.csv,0.005903310235094754,0.0
2-MOT-LA-HORIZ.csv,-0.012944994046598369,0.0
1-MOT-LOA-AXIAL.csv,8.046239475259456e-05,0.0
01-MOT-LOA-VERT.csv,0.0006006077340856139,0.0
1-FIXO-LA-AXIAL.csv,-0.00025975913681835827,0.0
2-FIXO-LA-AXIAL.csv,-0.0002426444836530112,0.0
3-FLEX-LA-HORIZONTAL.csv,0.001171776548849152,0.0
1-FIXO-LA-HORI.csv,-0.019633619217555305,0.0
2-FIXO-LA-VERT.csv,-0.000596317506461073,0.0
2-FIXO-LOA-HORIZ.csv,0.000525051567793598,0.0
4-FLEX-LOA-HORIZ.csv,0.0003951880452528919,0.0
1-FIXO-LA-VERT.csv,-0.0020897367446993153,0.0
2-MOT-LA-VERTI.csv,0.0009367505823816812,0.0
3-RED-INTE1-LOA-HORIZ.csv,-9.487114016210349e-05,0.0
01-MOT-LOA-HOR.csv,-0.0016599873049066636,0.0
4-RED-INT2-LOA-HOR.csv,-0.0024015685244425265,0.0
3-RED-INTE1-LA-HORI.csv,0.0006186415514709984,0.0
2-MOT-LA-HORIZ.csv,0.0053899984998539326,0.0
4-RED-INT2-LA-HOR.csv,-0.0013069240651911306,0.0
1-MOT-LOA-AXIAL.csv,-0.00016322795596753525,0.0
01-MOT-LOA-VERT.csv,-0.01137499722290142,0.0
5-MANCAL-LA-VERT.csv,-0.00021608875761309292,0.0
5-MANCAL-LA-HORI.csv,0.17208248200936735,0.0
5-MANCAL-LA-AXIAL.csv,-0.0009485239760725217,0.0
2-MOT-LA-VERTI.csv,0.00012529782706159203,0.0
01-MOT-LOA-HOR.csv,-0.002274398455341394,0.0
2-MOT-LA-AXIAL.csv,-0.0009493506589828618,0.0
2-MOT-LA-HORIZ.csv,-0.018860637455932142,0.0
1-MOT-LOA-AXIAL.csv,-0.0031913733189972157,0.0
01-MOT-LOA-VERT.csv,0.0004240446572029015,0.0
5-MANCAL-LA-VERT.csv,-0.00015077350932999454,0.0
5-MANCAL-LA-HORI.csv,0.031256848584139296,0.0
5-MANCAL-LA-AXIAL.csv,0.0004012096235064955,0.0
2-RED-EIXO-SAIDA-HOR.csv,-0.0010275211906941135,0.0
02-RED-EIXO-ENTR-HOR.csv,-0.0016477204957562987,0.0
2-RED-EIXO-INTER-HOR.csv,0.0006826333314056496,0.0
2-MOT-LA-VERTI.csv,0.0033409134657738657,0.0
01-MOT-LOA-HOR.csv,0.0013165741204953026,0.0
2-MOT-LA-HORIZ.csv,-0.0025783668350012174,0.0
1-MOT-LOA-AXIAL.csv,0.0004316240487094446,0.0
01-MOT-LOA-VERT.csv,0.0003304472445330604,0.0
3-RED-INTE1-LOA-HORIZ.csv,-0.001182036508074846,0.0
4-RED-INT2-LOA-HOR.csv,0.00021857824351356083,0.0
3-RED-INTE1-LA-HORI.csv,0.0002882610000672096,0.0
4-RED-INT2-LA-HOR.csv,0.00015705553389353094,0.0
2-MOTOR-LA-HORIZONTAL.csv,-0.0026561828719653016,0.0
1-MOTOR-LOA-HORIZONTAL.csv,-0.02437148879381212,0.0
6-MANCAL-LOA-HORI.csv,-0.015163164357308906,0.0
5-MANCAL-LA-VERT.csv,0.00017322033863899507,0.0
5-MANCAL-LA-HORI.csv,-0.07336307045120366,0.0
5-MANCAL-LA-AXIAL.csv,-3.262999444047352e-05,0.0
